number,S1,S2,S3,Total,Anchor,Pass
240202382,50,18,33,100,49,0
240202383,50,56,37,143,79,1
240202384,42,48,32,121,27.5,1
240202385,29,19,20,69,27.5,0
240202386,35,31,14,81,79,0
240202387,26,20,25,72,38.5,0
240202388,22,15,16,53,21.5,0
240202389,36,31,34,101,22,1
240202390,36,35,33,104,62.4,1
240202391,30,45,35,109,11,1
240202392,39,31,19,89,79,0
240202393,33,23,21,76,49,0
240202394,30,27,28,85,79,0
240202395,28,20,29,77,11,0
240202396,40,31,25,96,32.5,1
240202397,42,33,38,113,49,1
240202398,30,13,17,60,57,0
240202399,31,38,33,102,38,1
240202400,35,34,18,87,11,0
240202401,38,25,18,81,62.4,0
240202402,22,13,15,50,89.5,0
240202403,25,34,22,81,62.4,0
240202404,33,39,37,110,79,1
240202405,26,23,13,62,62.4,0
240202406,42,21,22,85,89.5,0
240202407,37,41,22,100,79,1
240202408,31,28,28,87,38.5,0
240202409,24,18,7,49,0,0
240202410,42,39,29,110,32.5,1
240202411,28,27,20,75,0,0
240202412,33,18,26,77,78.4,0
240202413,27,29,32,87,51.5,0
240202414,25,28,25,79,27.5,0
240202415,29,28,24,82,49,0
240202416,47,44,37,127,89.5,1
240202417,30,19,22,71,22,0
240202418,44,34,22,101,22,1
240202419,41,20,28,90,62.4,0
240202420,23,21,27,71,51.4,0
240202421,20,22,12,54,51.4,0
240202422,40,34,34,108,62.4,1
240202423,52,55,40,147,62.4,1
240202424,43,49,28,120,38.5,1
240202425,40,31,35,107,89.5,1
240202426,22,23,23,68,22,0
240202427,25,23,25,73,0,0
240202428,33,15,30,78,22,0
240202429,44,33,26,103,79,1
240202430,41,31,14,86,62.4,0
240202431,26,34,18,78,62.4,0
240202432,45,37,31,114,22,0
240202433,40,40,37,117,89.5,1
240202434,36,25,31,92,38.5,0
240202435,21,15,23,60,62.4,0
240202436,17,27,19,63,11,0
240202437,31,31,30,92,32.5,0
240202438,28,31,27,86,67.9,0
240202439,29,16,17,62,27.5,0
240202440,42,39,35,116,49,0
240202441,46,46,39,130,22,1
240202442,54,60,46,160,89.5,1
240202443,31,45,17,93,79,0
240202444,37,34,42,113,38.5,1
240202445,24,30,37,91,38.5,0
240202446,42,25,36,103,32.5,1
240202447,18,28,14,60,11,0
240202448,18,19,15,51,0,0
240202449,29,22,28,79,68,0
240202450,38,45,27,110,38.5,1
240202451,39,37,36,112,73,1
240202452,27,9,27,63,0,0
240202453,42,38,24,105,62.4,1
240202454,31,20,34,85,51.5,0
240202455,15,27,17,60,11,0
240202456,30,35,30,95,27.5,1
240202457,29,12,22,64,0,0
240202458,42,21,19,82,22,0
240202459,31,34,39,105,62.4,1
240202460,27,35,15,77,79,0
240202461,21,30,21,72,51.5,0
240202462,20,7,18,45,16.5,0
240202463,32,15,22,69,38.5,0
240202464,33,27,33,94,38.5,1
240202465,33,32,25,90,38.5,0
240202466,35,30,32,97,79,1
240202467,46,30,30,107,79,1
240202468,35,29,24,87,32.5,0
240202469,47,48,23,117,22,1
240202470,44,52,36,132,79,1
240202471,33,33,25,91,62.4,0
240202472,28,37,34,99,16.5,1
240202473,31,38,14,84,62.4,0
240202474,26,27,26,80,89.5,0
240202475,32,22,31,85,27.5,0
240202476,46,35,35,117,21.6,1
240202477,32,30,20,82,22,0
240202478,26,31,32,89,38,0
240202479,39,39,34,112,79,1
240202480,27,34,30,91,51.4,0
240202481,41,43,40,124,38.5,1
240202482,33,31,25,89,11,0
240202483,25,33,35,92,10.5,0
240202484,27,28,27,81,32.5,0
240202485,16,25,21,62,40.5,0
240202486,34,16,25,75,49,0
240202487,34,35,38,107,32.5,1
240202488,37,34,25,96,73,1
240202489,29,15,14,58,89.5,0
240202490,19,31,26,76,38.1,0
240202491,28,20,17,66,0,0
240202492,47,53,28,128,49,1
240202493,41,40,40,121,38.5,1
240202494,34,20,25,80,38.5,0
240202495,38,45,29,113,89.5,1
240202496,36,38,19,94,22,1
240202497,42,39,21,102,22,1
240202498,32,37,25,94,89.5,1
240202499,21,22,20,63,22,0
240202500,30,18,25,73,51.5,0
240202501,31,23,29,83,11,0
240202502,29,24,20,74,27.5,0
240202503,36,29,18,83,32.5,0
240202504,36,32,25,93,79,0
240202505,28,28,14,69,62.4,0
240202506,38,33,38,109,79,1
240202507,23,30,26,79,51,0
240202508,37,16,33,87,73,0
240202509,43,42,40,126,38.5,1
240202510,47,40,45,132,89.5,1
240202511,28,21,16,65,22,0
240202512,33,16,19,67,38.5,0
240202513,36,38,30,104,62.4,1
240202514,24,22,23,68,51.4,0
240202515,33,31,19,84,40.5,0
240202516,36,31,24,91,79,0
240202517,37,39,23,99,51.5,1
240202518,27,40,28,95,27.5,1
240202519,30,39,15,84,62.4,0
240202520,39,25,27,90,62.4,0
240202521,38,37,26,101,79,1
240202522,25,24,32,81,22,0
240202523,13,29,23,65,40.5,0
240202524,27,17,26,71,11,0
240202525,38,19,22,79,62.4,0
240202526,36,36,36,108,78.5,1
240202527,37,35,22,94,79,1
240202528,31,29,24,84,38.5,0
240202529,37,38,24,99,89.5,1
240202530,21,33,24,79,78.5,0
240202531,39,20,28,88,38.5,0
240202532,43,42,37,122,27.5,1
240202533,31,25,29,85,11,0
240202534,38,14,29,81,49,0
240202535,39,52,33,124,62.4,1
240202536,37,41,30,108,38.5,1
240202537,25,24,31,80,51.4,0
240202538,35,20,25,80,62.4,0
240202539,46,48,40,133,22,1
240202540,41,34,28,103,79,1
240202541,47,38,43,128,89.5,1
240202542,41,28,22,91,62.4,0
240202543,28,21,15,63,49,0
240202544,30,25,34,89,22,0
240202545,32,39,31,103,89.5,0
240202546,47,35,27,109,49,1
240202547,33,40,25,98,32.5,1
240202548,27,18,27,72,11,0
240202549,38,35,28,101,73,1
240202550,40,34,34,109,79,1
240202551,42,46,19,108,22,1
240202552,37,41,31,108,73,1
240202553,44,33,28,106,51.4,0
240202554,30,38,33,101,51.4,1
240202555,29,15,23,66,68,0
240202556,20,27,23,70,21.5,0
240202557,41,48,33,122,68,1
240202558,25,24,15,63,61.9,0
240202559,49,33,30,112,79,1
240202560,26,21,18,65,62.4,0
240202561,41,30,30,100,73,0
240202562,40,52,46,138,62.4,1
240202563,40,41,36,118,62.4,1
240202564,34,20,15,69,11,0
240202565,32,29,26,86,89.5,0
240202566,39,41,33,113,73,1
240202567,26,23,17,66,0,0
240202568,40,25,24,88,38.5,0
240202569,44,27,30,100,79,1
240202570,41,43,31,116,78.5,1
240202571,29,34,19,82,62.4,0
240202572,21,10,22,53,11,0
240202573,34,39,30,103,51.4,1
240202574,40,30,34,105,89.5,1
240202575,21,36,28,85,27.5,0
240202576,22,18,26,65,57,0
240202577,30,32,28,90,67.9,0
240202578,44,38,29,111,22,1
240202579,34,15,24,73,79,0
240202580,59,56,47,162,89.5,1
240202581,40,32,39,111,38.5,1
240202582,30,42,32,104,79,1
240202583,29,30,27,87,40.5,0
240202584,43,33,40,116,49,1
240202585,35,22,33,89,68,0
240202586,47,34,29,110,49,0
240202587,47,41,35,123,89.5,1
240202588,14,30,13,57,67.5,0
240202589,18,29,23,70,10.5,0
240202590,45,44,30,119,79,0
240202591,32,23,28,83,79,0
240202592,15,20,27,62,67.9,0
240202593,49,41,33,124,73,1
240202594,51,56,46,153,89.5,1
240202595,32,28,28,88,79,0
240202596,31,22,20,73,38.5,0
240202597,49,52,40,140,89.5,1
240202598,38,30,38,107,79,1
240202599,28,26,32,86,79,0
240202600,43,48,37,127,62.4,0
240202601,36,38,19,93,62.4,1
240202602,36,34,33,102,38.5,1
240202603,50,42,31,123,78.5,1
240202604,50,43,40,134,22,0
240202605,40,20,26,86,73,0
240202606,26,23,26,75,67.9,0
240202607,21,32,30,83,21.5,0
240202608,35,30,18,83,79,0
240202609,20,18,33,72,57,0
240202610,40,42,38,120,62.4,1
240202611,44,43,31,119,78.5,1
240202612,26,16,23,66,62.4,0
240202613,37,22,39,98,38.5,1
240202614,32,36,24,93,62.4,1
240202615,17,16,23,56,16.5,0
240202616,28,38,34,99,67.9,1
240202617,36,39,23,97,49,1
240202618,28,20,24,73,78.5,0
240202619,45,48,30,123,89.5,1
240202620,40,40,45,125,79,1
240202621,36,30,29,95,11,1
240202622,31,19,36,86,22,0
240202623,38,30,17,85,32.5,0
240202624,42,49,40,130,73,1
240202625,27,23,18,68,11,0
240202626,27,39,22,88,62.4,0
240202627,38,29,33,100,79,1
240202628,24,27,23,75,67.9,0
240202629,37,32,20,90,89.5,0
240202630,39,23,30,92,51.4,0
240202631,49,49,55,153,89.5,1
240202632,45,12,31,88,78.5,0
240202633,37,34,34,105,79,1
240202634,42,50,28,120,79,1
240202635,34,26,30,89,62.4,0
240202636,21,7,24,52,61.9,0
240202637,21,29,32,83,57,0
240202638,43,40,32,116,38.5,1
240202639,40,29,47,116,89.5,1
240202640,29,35,30,95,16.5,1
240202641,50,36,43,128,79,1
240202642,43,45,26,115,79,1
240202643,27,22,8,57,62.4,0
240202644,24,34,24,82,89.5,0
240202645,45,42,29,116,49,1
240202646,43,43,36,122,38.5,1
240202647,43,57,30,130,89.5,1
240202648,48,43,45,136,49,1
240202649,37,29,28,94,49,1
240202650,31,23,26,80,22,0
240202651,50,48,40,138,89.5,0
240202652,27,29,24,80,67.9,0
240202653,50,41,36,127,32.5,1
240202654,42,32,39,113,49,1
240202655,41,44,41,125,79,1
240202656,46,29,38,113,38.5,1
240202657,37,41,34,112,38.5,1
240202658,41,32,26,99,79,1
240202659,30,39,28,97,27.5,1
240202660,29,32,26,87,79,0
240202661,35,27,29,91,79,0
240202662,27,28,33,88,49,0
240202663,32,34,28,94,27.5,1
240202664,38,28,32,99,38.5,1
240202665,47,52,33,132,89.5,1
240202666,46,32,31,109,79,1
240202667,33,30,33,97,11,1
240202668,37,39,29,105,79,1
240202669,24,30,23,77,57,0
240202670,38,32,32,102,51.5,0
240202671,48,33,27,108,62.4,1
240202672,36,39,23,98,62.4,1
240202673,32,27,42,101,79,1
240202674,39,49,32,120,38.5,1
240202675,34,30,14,77,22,0
240202676,43,53,37,134,22,1
240202677,29,22,21,72,51.5,0
240202678,37,30,29,95,79,1
240202679,39,37,27,103,89.5,1
240202680,34,43,21,98,38.5,1
240202681,32,18,29,79,22,0
240202682,20,19,21,61,11,0
240202683,32,33,12,78,51.4,0
240202684,22,16,19,57,22,0
240202685,27,22,36,84,27.5,0
240202686,35,35,24,94,38.5,1
240202687,17,26,24,67,27.5,0
240202688,19,8,15,42,27.5,0
240202689,34,26,41,101,32.5,1
240202690,39,39,47,125,16.5,1
240202691,32,8,18,58,38.5,0
240202692,36,31,36,104,27.5,1
240202693,29,31,38,98,38.1,1
240202694,19,12,27,57,16.5,0
240202695,33,38,21,92,62.4,0
240202696,34,27,29,90,22,0
240202697,30,34,25,89,11,0
240202698,30,23,25,78,79,0
240202699,25,28,34,87,67.9,0
240202700,40,34,27,101,22,0
240202701,30,35,18,83,27.5,0
240202702,38,29,37,104,27.5,1
240202703,25,33,23,80,68,0
240202704,44,38,33,114,38.5,1
240202705,47,33,25,106,49,1
240202706,38,34,25,97,62.4,1
240202707,45,45,27,117,73,1
240202708,26,40,32,98,21.5,0
240202709,33,10,18,61,79,0
240202710,33,16,25,75,27.5,0
240202711,28,31,12,71,79,0
240202712,36,40,29,105,38.5,1
240202713,40,24,23,87,38.5,0
240202714,44,27,28,99,62.4,1
240202715,29,24,22,75,89.5,0
240202716,29,27,35,92,0,0
240202717,38,37,29,104,79,1
240202718,22,25,29,76,11,0
240202719,49,52,36,137,49,1
240202720,32,22,22,75,22,0
240202721,24,27,33,85,27.5,0
240202722,24,22,21,67,57,0
240202723,36,15,29,80,68,0
240202724,47,28,34,110,73,0
240202725,34,30,23,88,11,0
240202726,33,39,21,94,27.5,1
240202727,33,28,36,96,22,1
240202728,21,6,18,45,57,0
240202729,38,30,27,95,89.5,1
240202730,35,35,36,106,79,1
240202731,44,39,27,111,38.5,1
240202732,32,42,28,102,62.4,1
240202733,36,40,30,106,22,0
240202734,22,35,10,67,10.5,0
240202735,37,26,29,92,89.5,0
240202736,33,41,45,119,16.5,1
240202737,36,43,29,108,22,0
240202738,31,39,33,103,38.5,1
240202739,36,33,28,97,79,1
240202740,38,12,23,73,67.9,0
240202741,35,27,27,89,62.4,0
240202742,36,44,38,117,40.5,1
240202743,37,19,25,81,62.4,0
240202744,43,45,46,134,79,1
240202745,28,34,27,89,51.5,0
240202746,43,34,29,106,49,1
240202747,32,31,18,81,0,0
240202748,18,30,21,70,16.5,0
240202749,33,19,22,74,51.4,0
240202750,38,45,29,112,38.5,1
240202751,32,31,26,89,38.5,0
240202752,37,26,21,84,79,0
240202753,27,28,15,70,62.4,0
240202754,35,23,37,95,11,1
240202755,34,42,15,91,21.6,0
240202756,25,24,39,88,51.5,0
240202757,46,30,23,99,62.4,1
240202758,41,24,23,89,38.5,0
240202759,34,28,29,91,67.9,0
240202760,48,35,24,108,89.5,1
240202761,38,28,32,98,32.5,1
240202762,28,35,26,89,62.4,0
240202763,36,38,41,115,67.9,0
240202764,39,42,28,110,62.4,1
240202765,29,32,32,93,79,1
240202766,24,16,34,74,27.5,0
240202767,45,46,26,117,73,1
240202768,17,22,16,56,0,0
240202769,50,36,23,110,61.9,0
240202770,37,57,22,116,79,1
240202771,34,19,18,70,89.5,0
240202772,38,36,32,106,61.9,1
240202773,40,20,25,85,62.4,0
240202774,31,39,33,103,27.5,1
240202775,25,26,27,77,67.9,0
240202776,31,34,27,92,79,0
240202777,35,35,32,102,79,1
240202778,32,19,34,86,79,0
240202779,29,29,26,84,11,0
240202780,37,26,36,98,38.5,0
240202781,33,22,36,91,38.5,0
240202782,32,16,12,60,22,0
240202783,35,34,30,99,62.4,1
240202784,25,32,42,98,79,1
240202785,48,36,26,109,79,1
240202786,35,34,27,95,62,1
240202787,30,21,21,72,11,0
240202788,39,22,30,91,62.4,0
240202789,30,23,35,88,11,0
240202790,27,11,27,66,62.4,0
240202791,36,25,25,86,11,0
240202792,34,32,27,93,22,0
240202793,36,39,31,106,38.5,1
240202794,33,34,19,87,38,0
240202795,31,19,22,73,38.5,0
240202796,27,7,29,63,16.5,0
240202797,40,26,31,97,89.5,0
240202798,35,45,27,107,38.5,0
240202799,34,37,27,97,62,1
240202800,24,20,18,63,21.6,0
240202801,43,38,29,110,73,1
240202802,21,22,18,61,27.5,0
240202803,34,19,23,77,73,0
240202804,37,33,30,100,62.4,1
240202805,39,53,29,121,51.5,1
240202806,22,10,19,50,32.5,0
240202807,33,36,27,96,0,1
240202808,30,28,13,71,38.5,0
240202809,30,38,31,100,79,1
240202810,37,45,34,116,27.5,0
240202811,44,25,31,100,32.5,1
240202812,39,38,27,104,21.6,1
240202813,45,35,35,115,89.5,1
240202814,20,26,5,50,11,0
240202815,30,19,22,70,38.5,0
240202816,25,12,25,63,22,0
240202817,43,28,30,101,21.6,1
240202818,51,51,39,140,89.5,1
240202819,24,18,21,63,68,0
240202820,31,25,16,72,79,0
240202821,44,26,26,96,38,1
240202822,51,23,32,106,32.5,1
240202823,43,46,35,125,32.5,1
240202824,57,56,52,165,49,0
240202825,38,27,32,97,62.4,1
240202826,27,42,30,99,27.5,1
240202827,47,39,31,118,73,1
240202828,40,11,17,67,49,0
240202829,27,17,12,56,62.4,0
240202830,39,19,29,88,73,0
240202831,17,23,23,64,51.4,0
240202832,42,19,26,87,38.5,0
240202833,47,50,21,118,49,1
240202834,44,53,41,138,49,1
240202835,44,34,28,106,62.4,1
240202836,28,19,29,76,51.4,0
240202837,41,29,33,103,16.5,1
240202838,40,43,21,104,73,1
240202839,42,32,36,110,79,1
240202840,32,23,31,86,38.5,0
240202841,49,40,30,119,89.5,1
240202842,31,24,22,78,22,0
240202843,30,28,25,83,62.4,0
240202844,41,52,25,118,62,1
240202845,24,18,22,65,11,0
240202846,47,43,36,126,79,1
240202847,38,35,19,92,49,0
240202848,32,27,25,85,38.5,0
240202849,26,24,19,69,67.9,0
240202850,44,42,42,128,89.5,1
240202851,35,42,30,107,27.5,1
240202852,39,27,31,97,49,1
240202853,38,30,26,94,38.5,1
240202854,39,51,30,120,79,1
240202855,35,38,19,92,73,0
240202856,44,52,28,124,49,1
240202857,42,37,29,108,89.5,1
240202858,34,23,21,78,62.4,0
240202859,44,32,15,92,32.5,0
240202860,43,30,31,104,22,1
240202861,33,34,27,94,11,1
240202862,33,28,24,85,61.9,0
240202863,29,34,21,85,78.5,0
240202864,40,26,35,102,27.5,1
240202865,26,27,31,84,51.4,0
240202866,30,35,22,87,22,0
240202867,24,22,30,76,27.5,0
240202868,35,20,9,64,22,0
240202869,30,25,15,70,89.5,0
240202870,36,20,31,88,22,0
240202871,34,35,25,94,0,0
240202872,46,35,29,110,22,1
240202873,30,30,21,81,79,0
240202874,24,17,26,66,62.4,0
240202875,54,60,53,167,79,1
240202876,27,17,24,68,21.5,0
240202877,38,24,25,87,22,0
240202878,32,23,20,76,11,0
240202879,38,38,30,106,22,1
240202880,22,24,34,80,67.9,0
240202881,32,8,19,60,11,0
240202882,23,11,16,50,0,0
240202883,40,34,30,104,22,1
240202884,42,36,42,120,79,1
240202885,35,29,27,91,38.5,0
240202886,23,32,31,86,11,0
240202887,36,45,38,118,49,0
240202888,36,35,20,91,32.5,0
240202889,34,47,36,118,38.5,0
240202890,38,33,26,97,38.5,1
240202891,17,20,12,49,62.4,0
240202892,27,28,34,89,38,0
240202893,33,27,30,90,79,0
240202894,39,31,42,112,38.5,1
240202895,32,43,26,102,21.6,1
240202896,43,28,31,101,62.4,1
240202897,38,46,27,111,49,1
240202898,38,34,27,99,22,1
240202899,30,27,28,86,27.5,0
240202900,26,25,23,74,68,0
240202901,26,20,34,80,27.5,0
240202902,33,32,29,93,16.5,0
240202903,37,23,35,95,78.5,1
240202904,26,16,15,57,27.5,0
240202905,45,25,32,102,38.5,1
240202906,32,18,22,72,22,0
240202907,46,33,23,101,49,1
240202908,38,41,31,110,61.9,1
240202909,33,43,32,108,79,1
240202910,36,37,25,98,38.5,1
240202911,36,38,22,96,27.5,1
240202912,38,40,29,106,79,1
240202913,30,17,25,72,21.5,0
240202914,37,19,26,82,79,0
240202915,47,34,30,111,68,1
240202916,38,39,21,99,51.4,1
240202917,46,44,41,131,89.5,1
240202918,36,39,23,98,38.5,1
240202919,29,38,21,88,38.5,0
240202920,26,30,27,82,11,0
240202921,29,43,13,86,51.4,0
240202922,18,25,21,64,51,0
240202923,32,29,32,93,79,1
240202924,34,32,36,102,38.5,1
240202925,38,49,25,112,62.4,1
240202926,39,35,26,100,51.5,1
240202927,45,37,22,104,38.5,1
240202928,30,20,12,62,0,0
240202929,30,36,33,99,68,1
240202930,32,23,26,82,22,0
240202931,27,14,29,70,27.5,0
240202932,47,46,21,114,73,1
240202933,29,26,33,88,49,0
240202934,33,21,25,80,38.5,0
240202935,30,28,26,85,11,0
240202936,46,30,33,108,49,1
240202937,41,39,22,101,62.4,1
240202938,44,38,33,116,79,1
240202939,40,27,26,93,73,1
240202940,37,15,23,75,62.4,0
240202941,42,32,25,99,79,1
240202942,31,17,22,70,51.4,0
240202943,45,48,39,131,49,1
240202944,35,16,32,84,62.4,0
240202945,34,19,23,77,38.5,0
240202946,20,12,17,49,62.4,0
240202947,40,22,42,103,79,1
240202948,46,51,23,119,89.5,0
240202949,41,32,19,92,62.4,0
240202950,26,31,15,72,57,0
240202951,34,30,14,78,62.4,0
240202952,38,25,29,92,11,0
240202953,41,27,31,100,62.4,1
240202954,37,42,40,119,73,1
240202955,29,32,21,82,22,0
240202956,50,33,25,108,49,1
240202957,41,43,19,104,38.5,1
240202958,26,35,42,103,67.9,1
240202959,34,23,30,87,38.5,0
240202960,33,14,29,76,32.5,0
240202961,39,32,26,97,22,1
240202962,28,31,28,87,49,0
240202963,35,29,31,96,38.5,1
240202964,41,38,40,119,79,1
240202965,25,15,27,67,57,0
240202966,23,12,16,51,16.5,0
240202967,41,33,38,112,79,1
240202968,49,41,29,119,89.5,1
240202969,41,38,33,112,49,1
240202970,37,15,34,86,11,0
240202971,41,20,31,92,38.5,0
240202972,35,21,24,79,89.5,0
240202973,35,24,22,81,11,0
240202974,52,51,32,135,32.5,1
240202975,28,43,22,93,38.5,0
240202976,20,28,34,83,22,0
240202977,43,20,29,92,38.5,0
240202978,32,29,24,85,22,0
240202979,40,36,32,108,38.5,1
240202980,38,26,28,93,38.5,1
240202981,41,44,34,119,27.5,1
240202982,35,48,22,105,22,1
240202983,39,27,35,101,38,0
240202984,24,17,19,61,51.4,0
240202985,35,20,23,78,32.5,0
240202986,39,23,19,82,38.1,0
240202987,24,19,21,64,16.5,0
240202988,38,25,27,90,22,0
240202989,33,26,20,79,79,0
240202990,38,28,27,93,67.9,0
240202991,37,27,29,94,22,1
240202992,22,18,11,51,11,0
240202993,31,30,33,93,62.4,1
240202994,48,44,33,125,68,1
240202995,39,25,25,89,62.4,0
240202996,30,42,26,98,62.4,1
240202997,43,45,32,121,73,1
240202998,33,24,18,75,38.5,0
240202999,38,32,21,91,62.4,0
240203000,39,27,37,103,38,1
240203001,22,15,26,63,79,0
240203002,40,53,14,108,62.4,0
240203003,43,34,28,106,62.4,1
240203004,40,22,19,80,62.4,0
240203005,39,27,21,87,38.5,0
240203006,32,24,29,86,62.4,0
240203007,46,36,20,102,73,1
240203008,26,20,26,72,51.5,0
240203009,38,32,18,88,49,0
240203010,44,28,30,103,73,1
240203011,36,40,30,106,73,1
240203012,28,18,23,68,51.5,0
240203013,19,25,19,63,68,0
240203014,37,26,32,95,79,1
240203015,39,32,25,96,62.4,1
240203016,30,28,33,91,62.4,0
240203017,39,36,34,110,49,0
240203018,34,39,33,106,79,1
240203019,36,36,24,97,11,1
240203020,51,42,45,138,49,1
240203021,42,30,29,101,89.5,1
240203022,50,47,37,133,38.5,1
240203023,36,26,35,97,62.4,0
240203024,41,53,39,133,22,1
240203025,23,31,21,75,11,0
240203026,38,14,21,72,11,0
240203027,55,57,51,163,49,1
240203028,18,30,24,72,16.5,0
240203029,45,37,34,116,79,1
240203030,34,20,26,80,51.5,0
240203031,31,22,27,79,78.4,0
240203032,29,37,30,97,38.5,1
240203033,28,18,27,73,40.5,0
240203034,35,28,33,96,22,1
240203035,37,20,35,92,51,0
240203036,35,34,34,103,73,1
240203037,32,26,24,81,51.4,0
240203038,27,19,31,77,22,0
240203039,23,33,29,84,0,0
240203040,31,28,21,81,40.5,0
240203041,29,7,19,56,62.4,0
240203042,39,31,29,99,22,1
240203043,38,12,10,61,62.4,0
240203044,48,35,36,120,22,1
240203045,40,29,28,97,73,1
240203046,41,16,23,81,11,0
240203047,23,15,21,59,0,0
240203048,28,22,14,64,78.5,0
240203049,24,13,16,53,79,0
240203050,39,34,27,100,62.4,1
240203051,39,34,37,110,38.5,1
240203052,44,32,24,100,79,1
240203053,34,26,24,83,67.9,0
240203054,40,35,28,102,32.5,1
240203055,35,36,28,99,32.5,1
240203056,37,22,41,100,79,1
240203057,37,47,40,124,38.5,1
240203058,33,31,34,98,38.5,1
240203059,38,18,29,84,38.1,0
240203060,45,30,31,107,38.5,1
240203061,36,21,43,100,32.5,1
240203062,38,53,37,129,62.4,1
240203063,39,36,41,116,79,0
240203064,40,39,39,118,22,1
240203065,44,46,29,119,32.5,1
240203066,32,24,24,80,89.5,0
240203067,20,28,21,69,57,0
240203068,36,26,25,87,22,0
240203069,44,37,36,118,89.5,1
240203070,39,38,29,106,49,1
240203071,44,27,37,108,79,0
240203072,38,28,32,98,16.5,1
240203073,25,7,27,59,73,0
240203074,39,26,28,93,38.5,1
240203075,21,15,29,65,61.9,0
240203076,17,27,17,61,27.5,0
240203077,35,22,34,90,67.9,0
240203078,33,26,27,85,22,0
240203079,20,32,19,72,40.5,0
240203080,29,11,18,59,27.5,0
240203081,40,30,18,88,21.5,0
240203082,19,26,28,73,62.4,0
240203083,30,26,37,93,62.4,1
240203084,49,46,42,137,73,1
240203085,32,27,29,88,57,0
240203086,37,30,23,91,38.5,0
240203087,40,27,32,99,38.5,1
240203088,40,26,31,96,79,1
240203089,21,26,30,77,0,0
240203090,19,38,29,86,49,0
240203091,31,38,29,98,79,1
240203092,47,34,45,126,89.5,1
240203093,21,8,18,47,11,0
240203094,31,27,31,90,22,0
240203095,34,31,17,82,62.4,0
240203096,24,22,24,70,0,0
240203097,30,35,29,95,22,1
240203098,40,21,31,92,62,0
240203099,28,28,21,77,11,0
240203100,33,9,22,65,62.4,0
240203101,38,31,23,92,22,0
240203102,31,31,27,89,49,0
240203103,39,42,28,109,73,1
240203104,35,31,38,105,89.5,0
240203105,39,37,33,109,38.5,1
240203106,46,33,34,112,22,1
240203107,33,30,20,82,73,0
240203108,36,23,19,79,38.5,0
240203109,35,24,35,94,21.6,1
240203110,29,21,21,71,11,0
240203111,32,23,22,78,22,0
240203112,38,27,24,89,38,0
240203113,36,31,29,96,21.6,1
240203114,37,14,23,74,62.4,0
240203115,40,28,34,102,38.5,1
240203116,19,26,29,75,27,0
240203117,29,36,17,82,38.5,0
240203118,30,25,23,78,89.5,0
240203119,22,29,32,83,57,0
240203120,24,23,24,71,68,0
240203121,42,31,29,102,38.5,1
240203122,36,42,36,115,79,1
240203123,24,30,22,77,11,0
240203124,49,34,33,116,89.5,1
240203125,29,25,26,80,0,0
240203126,30,19,30,80,0,0
240203127,31,24,30,85,57,0
240203128,23,8,23,53,57,0
240203129,18,34,26,78,11,0
240203130,38,43,34,115,79,1
240203131,23,11,21,56,67.9,0
240203132,13,20,31,64,38.5,0
240203133,42,30,29,102,51.4,1
240203134,40,24,18,81,73,0
240203135,36,44,30,111,73,1
240203136,23,24,20,68,11,0
240203137,35,26,33,94,62.4,1
240203138,24,26,29,78,16.5,0
240203139,42,10,26,78,38.5,0
240203140,19,20,22,61,38.5,0
240203141,39,37,28,104,79,1
240203142,19,42,17,78,62.4,0
240203143,25,20,23,68,22,0
240203144,15,12,18,45,0,0
240203145,51,49,42,142,79,1
240203146,22,15,28,65,11,0
240203147,49,30,26,105,79,1
240203148,28,34,26,87,38.5,0
